Format Version,1.24,Take Name,RADs_6s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.52.52.945 PM,Capture Start Frame,1594343,Total Frames in Take,7261,Total Exported Frames,7261,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
29,0.241667,166.699234,190.751358,311.210358,59.292942,179.803238,305.639740,285.669434,166.247818,223.338989,291.328522,172.150284,307.740692,154.621216,218.827499,-22.479752,-51.246552,206.865631,70.059174,362.639557,190.900665,-42.288567,271.883362,187.457336,-35.646477,-44.482487,229.761887,149.976517,270.279480,171.488602,51.253151,371.200867,189.816528,134.344299,157.572357,176.525726,226.930405,386.504364,171.038010,193.607666,285.439453,168.194351,136.039810,76.567238,177.853531,229.634155,-40.189976,192.197891,314.761505,-42.551025,209.994049,233.354935,158.886322,193.064636,139.954590,61.480572,205.603378,-16.119318,153.175949,191.883102,61.186924,71.461647,192.827621,67.289017,-58.200928,195.289337,-9.243891,72.943260,193.062149,149.093964,,,
30,0.250000,166.649048,190.818283,311.218414,59.284767,179.838638,305.613190,285.660034,166.273926,223.330612,291.312836,172.199951,307.727264,154.626831,218.824753,-22.491247,-51.240673,206.863129,70.010925,362.668427,190.918488,-42.277901,271.895569,187.440536,-35.657196,-44.465565,229.775070,149.931091,270.232147,171.329056,51.278656,371.208984,189.802826,134.333618,157.564041,176.561661,226.909302,386.498169,171.019012,193.583008,285.428680,168.212509,136.031509,76.557411,177.908386,229.599686,-40.192131,192.239685,314.717377,-42.504990,210.019852,233.268951,158.881592,193.074432,139.939224,61.480885,205.578873,-16.145634,153.177826,191.881027,61.169090,71.452255,192.798492,67.261108,-58.127289,195.082794,-9.237889,72.945908,192.992355,149.083557,,,
31,0.258333,166.648697,190.816711,311.212524,59.284477,179.824554,305.578369,285.672485,166.225769,223.310944,291.319550,172.184509,307.713745,154.641983,218.797363,-22.520174,-51.214485,206.839661,69.955811,362.704498,190.899918,-42.281433,271.908936,187.419250,-35.669247,-44.455688,229.765900,149.880310,270.245300,171.260223,51.281738,371.214874,189.771545,134.333099,157.568634,176.560669,226.887329,386.487274,171.000641,193.553177,285.527802,168.113480,135.972275,76.570312,177.920746,229.566742,-40.201424,192.247833,314.669708,-42.492054,210.036301,233.212479,158.888428,193.066940,139.922745,61.519413,205.518860,-16.214046,153.196243,191.850937,61.140141,71.465485,192.764359,67.216347,-58.115002,195.110214,-9.335896,72.958260,192.960281,149.062881,,,
32,0.266667,166.641693,190.861572,311.189392,59.267731,179.892731,305.531982,285.659424,166.245117,223.311508,291.301727,172.205246,307.712524,154.618423,218.527374,-22.653299,-51.173199,206.886932,69.896637,362.730164,190.907135,-42.279243,271.919403,187.415161,-35.681427,-44.439564,229.820801,149.853165,270.258820,171.268600,51.279770,371.222809,189.760330,134.341461,157.566040,176.588898,226.871765,386.475067,170.967834,193.529617,285.577393,168.069382,135.971191,76.570290,177.949768,229.528503,-40.217297,192.325089,314.580353,-42.480927,210.120544,233.149933,158.898407,193.074387,139.909607,61.554169,205.511002,-16.246382,153.207855,191.839691,61.116573,71.540482,192.707565,67.160439,-58.152153,195.349747,-9.455521,73.071732,192.869415,148.991409,,,
33,0.275000,166.638519,190.871994,311.187103,59.269730,179.902405,305.521912,285.666534,166.233444,223.319733,291.307953,172.203598,307.719208,154.632980,218.480057,-22.655931,-51.142525,206.916183,69.867020,362.762848,190.887070,-42.281815,271.933502,187.399963,-35.686378,-44.416660,229.816406,149.830811,270.271545,171.262131,51.277027,371.229797,189.751923,134.341919,157.575378,176.592316,226.868774,386.458099,170.951401,193.508377,285.479980,168.139755,136.023636,76.578262,177.968384,229.522461,-40.214081,192.097687,314.485291,-42.473549,210.150665,233.107285,158.910126,193.064865,139.903671,61.548096,205.373352,-16.314432,153.230530,191.829544,61.106052,71.576591,192.706680,67.145782,-58.103855,195.350235,-9.499295,73.307724,192.383163,149.077057,,,
34,0.283333,166.626343,190.901596,311.180908,59.266148,179.943558,305.504791,285.669037,166.245438,223.318893,291.301575,172.225220,307.725311,154.644958,218.478821,-22.669909,-51.124775,206.966125,69.846916,362.772736,190.888672,-42.272877,271.932343,187.386810,-35.685692,-44.396191,229.862183,149.815552,270.276154,171.258652,51.280598,371.236542,189.753174,134.339752,157.513123,176.718079,226.850098,386.447937,170.936417,193.490356,285.522644,168.108948,135.979172,76.576355,177.996216,229.506485,-40.218773,192.413712,314.541077,-42.466709,210.190994,233.084381,158.912262,193.077927,139.896774,61.550724,205.361313,-16.302940,153.239838,191.849976,61.102093,71.583145,192.727509,67.136124,-58.006924,195.173828,-9.501987,73.288948,192.370483,149.069885,,,
35,0.291667,166.634766,190.922760,311.190094,59.273594,179.963654,305.512451,285.674896,166.245712,223.328323,291.305511,172.229156,307.731781,154.643127,218.476868,-22.668743,-51.109646,206.964355,69.843193,362.765869,190.887512,-42.275120,271.927002,187.348892,-35.682667,-44.391006,229.960129,149.757202,270.280853,171.247986,51.283672,371.233276,189.762512,134.338577,157.584167,176.652451,226.872009,386.440247,170.935226,193.474411,285.475891,168.157852,136.028732,76.584198,178.001602,229.511673,-40.208717,192.427490,314.534424,-42.451191,210.201431,233.080353,159.066193,193.339325,139.894165,61.558056,205.343033,-16.311878,153.239288,191.843048,61.100357,71.593246,192.716171,67.140961,-58.049129,195.438690,-9.531201,73.305107,192.368683,149.076004,,,
36,0.300000,166.715179,190.906738,311.123749,59.266258,180.006073,305.516083,285.661041,166.261795,223.316696,291.295776,172.240784,307.724396,154.634811,218.456818,-22.675081,-51.116489,206.987717,69.842667,362.729584,190.907379,-42.282833,271.916412,187.173233,-35.754387,-44.385288,229.988068,149.750732,270.268585,171.234619,51.280415,371.226257,189.761566,134.336227,157.521301,176.771729,226.850632,386.429657,170.929398,193.471603,285.531982,168.084457,135.975510,76.574577,178.054291,229.512909,-40.216320,192.442078,314.529205,-42.443947,210.240707,233.082214,158.925125,193.133865,139.880051,61.554977,205.326889,-16.312855,153.227829,191.823364,61.102455,71.582275,192.705551,67.132973,-58.346310,196.313782,-9.565314,73.300842,192.388687,149.068634,,,
37,0.308333,166.745621,190.960510,311.116302,59.268993,180.026901,305.530731,285.665619,166.242584,223.317673,291.305176,172.240936,307.723175,154.629227,218.433273,-22.667709,-51.112152,206.968811,69.860672,362.724304,190.904526,-42.277287,271.915222,187.122101,-35.757271,-44.362671,229.903580,149.814178,270.265930,171.220322,51.279633,371.210724,189.741409,134.336395,157.576233,176.688354,226.873108,386.423492,170.931366,193.468460,285.470612,168.133072,136.026337,76.575554,178.046509,229.531494,-40.211376,192.462463,314.548370,-42.442081,210.255600,233.095551,159.045105,193.326202,139.896637,61.546982,205.297470,-16.305510,153.218155,191.778809,61.108025,71.582939,192.667297,67.147072,-58.601398,197.264877,-9.744415,73.309372,192.383163,149.079590,,,
38,0.316667,166.731583,190.988525,311.109863,59.258621,180.085785,305.537445,285.641327,166.257553,223.320038,291.291809,172.247101,307.719543,154.621475,218.302536,-22.733574,-51.135311,206.972549,69.872604,362.687073,190.930786,-42.272800,271.895447,187.116730,-35.751881,-44.394501,230.016220,149.771988,270.251251,171.204880,51.274467,371.195282,189.744431,134.340714,157.508240,176.802094,226.858932,386.425232,170.916458,193.470474,285.312805,168.265945,136.146652,76.564835,178.091309,229.529312,-40.208069,192.503510,314.554016,-42.450542,210.315125,233.104004,158.906830,193.125412,139.876785,61.527508,205.294678,-16.296568,153.207199,191.754013,61.108582,71.557716,192.666306,67.143822,-58.713097,197.494232,-9.741114,73.287239,192.399551,149.086334,,,
39,0.325000,166.730484,190.985092,311.116150,59.262550,180.154755,305.560760,285.645111,166.227432,223.333588,291.291321,172.237076,307.735321,154.701492,218.316620,-22.678051,-51.149185,206.960678,69.861732,362.672058,190.925812,-42.263763,271.889221,187.114075,-35.751076,-44.399593,230.021164,149.755188,270.248047,171.198090,51.279823,371.197266,189.723175,134.345184,157.507339,176.807373,226.861206,386.424194,170.902451,193.478302,285.251984,168.280426,136.155060,76.574158,178.114105,229.541855,-40.219982,192.514847,314.548370,-42.459206,210.330124,233.089340,158.889389,193.078262,139.893661,61.522533,205.266861,-16.305714,153.210327,191.722031,61.108227,71.548851,192.656357,67.139458,-58.453911,196.904099,-9.620720,73.285942,192.406479,149.083893,,,
40,0.333333,166.723190,191.004486,311.127747,59.234402,180.252457,305.561127,285.631714,166.241852,223.346619,291.277954,172.272110,307.749573,154.717941,218.287735,-22.684813,-51.175903,206.969635,69.832436,362.675354,190.939560,-42.249916,271.881378,187.123734,-35.736195,-44.398087,230.073898,149.744202,270.247009,171.200302,51.286037,371.259338,189.816132,134.439346,157.502701,176.860703,226.870300,386.422638,170.874298,193.497635,285.246033,168.218735,136.190201,76.542336,178.185638,229.537384,-40.241371,192.557098,314.514099,-42.496227,210.387711,233.058105,158.890289,193.074478,139.888718,61.521641,205.271606,-16.325090,153.198868,191.729095,61.109596,71.531494,192.680527,67.137100,-58.127827,195.903412,-9.507896,73.248116,192.445740,149.077301,,,
41,0.341667,166.715561,191.003952,311.137939,59.198021,180.336105,305.566071,285.626801,166.230011,223.375626,291.270294,172.292191,307.777588,154.638535,218.261612,-22.745159,-51.201839,206.937439,69.788208,362.718018,190.917130,-42.224545,271.917145,187.065201,-35.706909,-44.396034,230.094757,149.702393,270.252899,171.206940,51.301533,371.235352,189.717087,134.363464,157.491913,176.867142,226.880127,386.432129,170.876236,193.503510,285.321625,168.157562,136.261520,76.522697,178.203217,229.534653,-40.272514,192.584717,314.467316,-42.513046,210.449020,233.017838,158.886124,193.095901,139.896835,61.518944,205.252670,-16.348001,153.196045,191.483246,60.985214,71.518890,192.649857,67.120079,-57.903065,195.054581,-9.502064,73.220970,192.409409,149.064240,,,
42,0.350000,166.693588,191.044708,311.146149,59.150410,180.411926,305.560730,285.610168,166.283615,223.408035,291.231903,172.376083,307.838196,154.613815,218.267929,-22.746330,-51.197407,206.971832,69.738380,362.737976,190.918152,-42.187557,271.926361,187.205963,-35.612820,-44.353291,230.066559,149.648056,270.256744,171.245117,51.320755,371.296356,189.815125,134.481384,157.471466,176.915955,226.888824,386.428650,170.940155,193.598083,285.364685,168.051254,136.314911,76.513954,178.207718,229.524780,-40.289341,192.669342,314.403717,-42.515991,210.536713,232.976852,158.874756,193.118271,139.896072,61.471584,205.228226,-16.385769,153.189331,191.701187,61.104267,71.512878,192.605484,67.099312,-57.946869,195.141953,-9.561730,73.199997,192.381897,149.049149,,,
43,0.358333,166.678665,191.050705,311.142395,59.150967,180.390106,305.534302,285.629395,166.293091,223.427521,291.239288,172.398621,307.859863,154.705200,218.276978,-22.687449,-51.152634,206.951935,69.706299,362.789429,190.884140,-42.177849,271.944702,187.228210,-35.605110,-44.384106,229.900482,149.558228,270.275452,171.252136,51.329174,371.343750,189.773727,134.501770,157.470383,176.914581,226.884399,386.500336,171.005554,193.656143,285.493286,167.865097,136.222214,76.519180,178.184998,229.512100,-40.307182,192.673431,314.361664,-42.486118,210.586548,232.931412,158.883911,193.114227,139.884140,61.480705,205.165497,-16.395605,153.201675,191.462097,60.983532,71.502579,192.621521,67.035973,-58.013298,195.340881,-9.620567,73.219437,192.293015,149.036972,,,
44,0.366667,166.659683,191.090897,311.130646,59.154160,180.414307,305.519440,285.638641,166.453430,223.461563,291.234650,172.548615,307.867371,154.736084,218.237289,-22.693178,-51.095482,206.959213,69.701576,362.821594,190.882217,-42.174896,271.966003,187.242798,-35.598759,-44.228912,230.111252,149.443863,270.297882,171.281555,51.342075,371.445801,189.967972,134.564880,157.479721,176.934067,226.879456,386.565796,171.036087,193.714813,285.807770,167.439850,136.287949,76.527061,178.206970,229.497681,-40.308407,192.411743,314.247314,-42.412083,210.805084,232.937119,158.894318,193.113358,139.881332,61.501312,205.160843,-16.409914,153.250305,191.410919,60.985432,71.526138,192.587402,67.031967,-57.902412,195.236298,-9.642901,73.232819,192.258377,149.022629,,,
45,0.375000,166.661575,191.118698,311.129333,59.170250,180.376175,305.501251,285.677460,166.486588,223.466614,291.266998,172.641068,307.868286,154.813263,218.039993,-22.612158,-51.045044,206.942184,69.713890,362.852753,190.881454,-42.170818,271.980591,187.248779,-35.598766,-44.081291,230.033524,149.462418,270.314758,171.283722,51.338875,371.516937,189.952148,134.533386,157.497375,176.944016,226.877808,386.622284,171.078415,193.738235,285.830536,167.464172,136.294998,76.548866,178.187866,229.488815,-40.290543,192.386383,314.245026,-42.346054,210.829620,232.937469,158.898987,193.088272,139.876816,61.557186,205.156555,-16.385984,153.292496,191.305557,61.001617,71.556702,192.533081,67.031693,-57.822464,195.190353,-9.630660,73.272964,192.195328,149.021744,,,
46,0.383333,166.665344,191.156952,311.125519,59.190666,180.355423,305.501892,285.701447,166.521439,223.458618,291.301575,172.726608,307.865143,154.827347,217.916870,-22.588257,-51.009422,206.936493,69.730049,362.878174,190.876999,-42.179817,271.966644,187.274017,-35.627380,-44.026306,230.074463,149.464691,270.321320,171.280273,51.345119,371.553436,189.867737,134.473663,157.521713,177.035019,226.857315,386.661804,171.085495,193.750320,285.933380,167.749252,136.452240,76.571098,178.177643,229.492401,-40.250217,192.407150,314.249268,-42.302017,210.852951,232.945358,158.918030,193.098450,139.878708,61.573055,205.169144,-16.385651,153.312943,191.253418,61.009651,71.573120,192.507767,67.036629,-57.781864,195.153717,-9.606100,73.429749,191.927063,149.062424,,,
47,0.391667,166.687683,191.166550,311.117218,59.226948,180.365952,305.522003,285.715210,166.542191,223.467621,291.341492,172.828369,307.869202,154.830154,217.884506,-22.583641,-50.998077,206.931686,69.783905,362.895294,190.858597,-42.162109,271.983307,187.240692,-35.607052,-44.008274,230.091522,149.501129,270.323914,171.255112,51.340630,371.635590,189.761078,134.489273,157.547699,177.062958,226.864029,386.685791,171.110077,193.736893,285.970337,167.855560,136.444092,76.592224,178.184647,229.502014,-40.200684,192.696411,314.355591,-42.265133,210.985458,233.032730,159.066360,193.347168,139.870361,61.575245,205.172379,-16.374016,153.316986,191.251190,61.020664,71.620872,192.398087,67.096275,-57.767319,195.083054,-9.548063,73.454475,191.938080,149.072098,,,
48,0.400000,166.711014,191.182602,311.118744,59.259197,180.386078,305.540192,285.751617,166.535583,223.462448,291.370514,172.900436,307.861572,154.999664,217.227829,-22.640947,-51.015461,206.928452,69.820190,362.897278,190.837814,-42.166306,271.989319,187.199570,-35.607929,-43.998531,230.088760,149.537506,270.323212,171.250534,51.336166,371.654480,189.736877,134.479813,157.565155,177.066208,226.862106,386.697144,171.103180,193.727142,285.978882,167.863525,136.437973,76.671234,178.310059,229.513168,-40.160797,192.713272,314.393799,-42.232594,210.994263,233.082275,158.925781,193.119644,139.864426,61.566608,205.154419,-16.357359,153.315887,191.234726,61.013515,71.612282,192.400085,67.112183,-57.765095,194.909683,-9.424513,73.471947,191.980316,149.086319,,,
49,0.408333,166.724060,191.214249,311.131073,59.290768,180.417999,305.579559,285.759155,166.520554,223.473495,291.382965,172.915527,307.869720,154.972382,217.188049,-22.625275,-51.036205,206.931747,69.893333,362.894440,190.849350,-42.157894,271.990540,187.218033,-35.594250,-43.997208,230.037231,149.679626,270.323303,171.273941,51.345821,371.592926,189.830566,134.470093,157.576645,177.082855,226.883972,386.694855,171.087006,193.723938,285.972107,167.861465,136.444427,76.704491,178.382904,229.531021,-40.132294,192.736191,314.445648,-42.223660,211.028519,233.153748,158.923691,193.089127,139.895767,61.541882,205.164490,-16.335377,153.307281,191.234573,61.028427,71.607346,192.423721,67.136703,-57.854393,194.924957,-9.308000,73.479950,192.045990,149.111435,,,
50,0.416667,166.743317,191.216415,311.138550,59.337135,180.542252,305.622894,285.766266,166.502457,223.485138,291.392761,172.877243,307.875244,154.952423,217.187668,-22.620066,-51.063812,206.969940,69.974510,362.903778,190.854919,-42.145882,271.996246,187.235962,-35.586918,-44.012936,230.028320,149.714874,270.322205,171.288071,51.351124,371.565521,189.938995,134.516693,157.580597,177.091553,226.892365,386.688110,171.074692,193.723480,285.969330,167.845734,136.457642,76.718468,178.422943,229.561981,-40.094978,192.757172,314.506073,-42.206070,211.055008,233.211761,159.072983,193.318115,139.897751,61.465748,205.137543,-16.315367,153.291321,191.238342,61.047070,71.589958,192.437592,67.173973,-57.908852,194.897491,-9.221128,73.475800,192.119095,149.136185,,,
51,0.425000,166.752319,191.227478,311.148102,59.345684,180.583557,305.650970,285.760712,166.501129,223.500076,291.381592,172.859161,307.886658,154.932022,217.202316,-22.609804,-51.094124,206.949326,70.035965,362.911530,190.878281,-42.126198,271.995270,187.276062,-35.573734,-44.023167,230.009247,149.743362,270.314636,171.300735,51.356899,371.636383,189.841171,134.542770,157.578613,177.103317,226.905380,386.676117,171.068253,193.731537,285.971771,167.860168,136.460907,76.712379,178.434219,229.583130,-40.108376,192.708038,314.573578,-42.192207,211.051071,233.277039,159.074371,193.356018,139.903183,61.436302,205.128143,-16.298029,153.237503,191.075958,61.018379,71.524605,192.463272,67.258362,-57.942604,194.850128,-9.146991,73.361794,192.249466,149.203705,,,
52,0.433333,166.754532,191.229004,311.167297,59.348743,180.577271,305.685242,285.762054,166.498703,223.515427,291.381866,172.861481,307.910767,154.930023,217.183609,-22.586124,-51.116524,206.866547,70.078857,362.926941,190.883774,-42.108974,272.009064,187.298691,-35.552994,-44.040653,229.951752,149.776077,270.322327,171.304214,51.370422,371.655518,189.824615,134.555954,157.581543,177.110779,226.927887,386.678925,171.051270,193.740082,285.978241,167.862213,136.465240,76.710861,178.395203,229.617081,-40.100288,192.690475,314.630463,-42.184414,211.027420,233.316345,159.056030,193.348541,139.932007,61.463173,205.005386,-16.228704,153.225449,191.018219,61.051048,71.502457,192.376709,67.293800,-57.993702,194.837997,-9.111980,73.349075,192.181412,149.237503,,,
53,0.441667,166.737244,191.270462,311.171967,59.341297,180.551819,305.700043,285.747864,166.523560,223.529434,291.365662,172.896561,307.914276,154.918060,217.173813,-22.571268,-51.161167,206.782959,70.086166,362.931671,190.892776,-42.094131,272.008667,187.298218,-35.536518,-44.043484,229.800018,149.845703,270.316162,171.295105,51.373890,371.586731,189.916412,134.540024,157.570892,177.129227,226.936157,386.675110,171.074081,193.744125,285.971741,167.861603,136.469360,76.698837,178.358856,229.633011,-40.096451,192.689163,314.649597,-42.191734,211.003677,233.331833,159.037399,193.338394,139.939972,61.459488,204.898666,-16.204184,153.213776,190.979507,61.066868,71.465012,192.382034,67.353462,-57.997768,194.772827,-9.112664,73.325127,192.119598,149.246353,,,
