Format Version,1.24,Take Name,RADs_12s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.50.46.302 PM,Capture Start Frame,1579145,Total Frames in Take,7283,Total Exported Frames,7283,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
28,0.233333,166.092773,188.200592,312.140900,60.996071,174.943008,306.531799,285.614197,176.551392,222.385895,291.105682,178.167084,307.263306,149.966705,192.729691,-27.050316,-51.453934,192.656418,72.221039,360.311646,191.054703,-44.163078,270.445221,174.430954,-36.801876,-48.776836,193.282822,152.923569,269.683289,173.072433,51.809078,370.296265,203.008743,133.051910,157.278015,182.771042,227.188705,384.706299,181.674866,192.069687,285.090973,179.926926,135.695938,79.508820,168.601227,231.273376,-39.015835,187.372025,316.123505,-47.048691,171.185928,235.200333,157.314987,205.480988,140.369247,61.066303,199.526703,-18.908619,151.990372,190.997681,59.941418,69.608070,183.007217,64.614143,-53.032604,235.688873,0.038417,71.098808,179.800461,147.847610
29,0.241667,166.074219,188.219131,312.136932,60.976624,174.940887,306.518402,285.591370,176.582657,222.378403,291.079346,178.157974,307.258301,149.989304,192.728088,-27.060812,-51.466599,192.699936,72.198997,360.302826,191.043732,-44.166195,270.433411,174.425369,-36.798710,-48.789608,193.279282,152.910080,269.674805,173.093964,51.810635,370.301422,203.010925,133.049515,157.254913,182.784851,227.177002,384.703705,181.676453,192.076706,285.089874,179.943756,135.688034,79.491539,168.601166,231.260101,-39.029030,187.395233,316.105377,-47.059189,171.195206,235.182312,157.426926,205.770996,140.370193,61.064888,199.550629,-18.915890,151.980621,191.004517,59.935417,69.596962,183.050751,64.600410,-53.055912,235.675323,-0.067047,71.087456,179.804413,147.836304
30,0.250000,166.075195,188.176331,312.136993,60.979477,174.925797,306.508972,285.599731,176.578995,222.382828,291.079742,178.131424,307.259155,149.975601,192.747421,-27.056841,-51.459709,192.689407,72.185562,360.299469,191.040604,-44.166649,270.435059,174.409760,-36.803768,-48.786152,193.271881,152.901459,269.675079,173.104874,51.812637,370.310120,203.025681,133.048798,157.257614,182.783676,227.173065,384.703827,181.688339,192.074951,285.094421,179.962372,135.684631,79.491753,168.583664,231.248199,-39.027782,187.386429,316.096039,-47.068111,171.173355,235.174759,157.474838,205.904953,140.322510,61.070499,199.549973,-18.919628,151.985321,191.011902,59.931038,69.606133,183.056854,64.595619,-53.038387,235.652863,-0.068467,71.083023,179.809921,147.830795
31,0.258333,166.068466,188.168152,312.124512,60.974846,174.936905,306.488861,285.588531,176.618042,222.368240,291.074554,178.133759,307.238312,149.967575,192.757080,-27.061853,-51.462929,192.710327,72.164268,360.299835,191.043762,-44.176277,270.434113,174.368484,-36.786175,-48.792297,193.292435,152.889603,269.673737,173.108841,51.813694,370.311249,203.031052,133.029953,157.251205,182.809891,227.167526,384.704285,181.728210,192.064056,285.291382,179.917496,135.616257,79.464691,168.678329,231.198761,-39.024010,187.403458,316.081360,-47.069038,171.194183,235.147476,157.472031,205.962845,140.312912,61.068970,199.540237,-18.937542,151.988586,191.025635,59.925602,69.600060,183.075684,64.579781,-53.043518,235.699402,-0.118072,71.081474,179.831635,147.817886
32,0.266667,166.078491,188.164917,312.105927,60.975410,174.932617,306.470062,285.597321,176.605255,222.344345,291.079834,178.112503,307.221008,149.964844,192.746552,-27.082817,-51.468201,192.708145,72.150475,360.305847,191.034912,-44.190731,270.442169,174.385345,-36.823540,-48.794754,193.299118,152.873428,269.679016,173.096527,51.801117,370.307739,203.049118,133.019577,157.253204,182.798187,227.149612,384.705688,181.723434,192.051498,285.310547,179.883987,135.568451,79.472054,168.696854,231.172760,-39.025002,187.402573,316.066925,-47.064789,171.188934,235.138245,157.466537,205.945251,140.305786,61.068375,199.544174,-18.953682,151.984711,191.032715,59.912388,69.603539,183.080063,64.566864,-53.037163,235.693756,-0.144303,71.083076,179.827957,147.808395
33,0.275000,166.082352,188.139404,312.095001,60.987583,174.937866,306.460205,285.601532,176.598465,222.335007,291.090088,178.079987,307.210449,149.978790,192.750183,-27.090176,-51.471657,192.716064,72.149033,360.305084,191.032120,-44.200706,270.437317,174.419159,-36.838470,-48.790695,193.303696,152.870789,269.677124,173.095566,51.793835,370.311890,203.056305,133.010193,157.261322,182.813416,227.136444,384.702850,181.723557,192.039780,285.332184,179.932266,135.583725,79.471275,168.698944,231.161652,-39.013790,187.406937,316.063141,-47.063068,171.193344,235.130371,157.462753,205.933243,140.303726,61.068638,199.552155,-18.958248,151.982300,191.032410,59.902912,69.603401,183.086411,64.555367,-53.063789,235.688782,-0.133601,71.079536,179.836868,147.799591
34,0.283333,166.088455,188.130356,312.087830,60.986042,174.946396,306.453430,285.589661,176.614075,222.312927,291.083771,178.021973,307.183594,149.974655,192.761475,-27.093981,-51.473206,192.707703,72.150688,360.292816,191.039139,-44.213848,270.370850,174.409271,-36.889858,-48.798161,193.297165,152.865356,269.667328,173.111938,51.785828,370.309570,203.068115,132.995819,157.250244,182.823486,227.119843,384.701111,181.715881,192.036957,285.316345,180.069611,135.517136,79.467781,168.710480,231.153137,-39.016602,187.401428,316.058136,-47.060852,171.200775,235.125153,157.454025,205.940903,140.294312,61.052048,199.579926,-18.959444,151.970901,191.054672,59.898602,69.595734,183.099274,64.550705,-53.086395,235.715652,-0.105822,71.078415,179.847275,147.797394
35,0.291667,166.096924,188.073730,312.093597,60.997898,174.909775,306.460175,285.594269,176.589508,222.319290,291.087616,177.966934,307.186340,149.976532,192.757294,-27.088392,-51.481518,192.680923,72.159813,360.294312,191.035645,-44.210373,270.365814,174.428711,-36.882076,-48.798595,193.282959,152.875061,269.669312,173.122055,51.790947,370.308899,203.077530,132.996628,157.169144,182.752106,227.111847,384.704102,181.707642,192.038620,285.310577,180.059448,135.537460,79.474419,168.688583,231.155350,-39.013763,187.398346,316.066620,-47.052910,171.176788,235.130997,157.457367,205.957458,140.304276,61.051651,199.588028,-18.953873,151.973160,191.050674,59.899250,69.596107,183.093765,64.556587,-53.080986,235.814972,-0.010875,71.075104,179.843033,147.800140
36,0.300000,166.074661,188.104691,312.098297,60.977600,174.916214,306.455658,285.552521,176.634186,222.308304,291.055511,177.942322,307.187073,149.977921,192.781448,-27.083660,-51.491474,192.713425,72.152946,360.297516,191.036743,-44.197582,270.417603,174.474457,-36.835384,-48.807083,193.306717,152.869781,269.666962,173.136642,51.800293,370.304230,203.081985,133.004654,157.173798,182.704651,227.164261,384.694672,181.720306,192.058090,285.311768,179.961929,135.576797,79.457802,168.710129,231.153717,-39.046207,187.353821,316.088013,-47.067780,171.209427,235.137497,157.446854,205.972473,140.299789,61.048618,199.591888,-18.951969,151.964691,191.081970,59.907078,69.583954,183.116165,64.558174,-53.083031,235.718872,-0.095501,71.071358,179.864883,147.802811
37,0.308333,166.068359,188.033646,312.114532,60.981590,174.853256,306.471619,285.582886,176.581894,222.340439,291.056396,177.872818,307.221649,149.989304,192.776779,-27.078581,-51.479923,192.671722,72.147095,360.315460,191.028900,-44.180248,270.449219,174.456528,-36.820801,-48.800098,193.277847,152.877869,269.674438,173.120224,51.799885,370.300323,203.082062,133.018799,157.147278,182.724014,227.135986,384.696594,181.712891,192.075485,285.321930,180.022247,135.557648,79.458656,168.691757,231.159058,-39.023602,187.374832,316.076599,-47.063190,171.171402,235.144150,157.287704,205.647217,140.313629,61.061203,199.563568,-18.950352,151.978882,191.076157,59.910938,69.596756,183.088745,64.561958,-53.070435,235.664963,-0.114612,71.075577,179.848038,147.807831
38,0.316667,166.045013,188.055710,312.130463,60.936363,174.873062,306.451263,285.535522,176.635468,222.344574,291.029968,177.865326,307.239197,149.995651,192.805511,-27.071447,-51.486824,192.692184,72.131561,360.311249,191.055771,-44.162617,270.443542,174.480209,-36.803875,-48.809994,193.299927,152.866165,269.586548,173.574585,52.036671,370.298706,203.108170,133.046326,157.157349,182.717102,227.181290,384.691071,181.719360,192.100479,285.310577,179.983643,135.594849,79.440193,168.703812,231.163361,-39.054073,187.351715,316.084198,-47.078312,171.209137,235.132111,157.267578,205.549438,140.356277,61.061218,199.568329,-18.951216,151.917618,191.097580,59.958260,69.593201,183.115356,64.561203,-53.064056,235.693161,-0.137250,71.064156,179.890808,147.806778
39,0.325000,166.043823,187.992889,312.142517,60.943619,174.799606,306.463837,285.565918,176.567215,222.378510,291.036560,177.796082,307.263245,149.984268,192.814255,-27.061293,-51.480705,192.663162,72.125275,360.312347,191.053711,-44.159512,270.448151,174.459961,-36.791946,-48.800579,193.262955,152.857986,269.567902,173.611099,52.036636,370.290405,203.100052,133.051605,157.131897,182.724884,227.160400,384.688507,181.708939,192.122452,285.157227,180.085464,135.686844,79.443893,168.652298,231.167343,-39.058681,187.312119,316.091705,-47.071171,171.170944,235.133530,157.396973,205.789749,140.370407,61.071430,199.548416,-18.950823,151.929947,191.056747,59.965000,69.602356,183.094910,64.566147,-53.034546,235.567596,-0.143292,71.072617,179.856964,147.810165
40,0.333333,166.020737,188.014252,312.141846,60.935040,174.815445,306.451172,285.537567,176.594528,222.366272,291.010773,177.800186,307.249023,149.999161,192.820724,-27.064861,-51.482327,192.684326,72.116432,360.298950,191.058670,-44.159199,270.430481,174.397461,-36.772526,-48.809639,193.302673,152.845612,269.568115,173.623627,52.041180,370.286102,203.113647,133.049408,157.119736,182.759277,227.147278,384.684021,181.707428,192.122910,285.105865,180.113388,135.699188,79.428474,168.679932,231.155807,-39.059628,187.352402,316.076752,-47.082333,171.211349,235.112289,157.449905,205.981247,140.324051,61.074966,199.581070,-18.946041,151.932800,191.091705,59.975750,69.597229,183.142242,64.558609,-53.147850,235.627289,-0.110599,71.062538,179.898514,147.808533
41,0.341667,166.035843,187.958466,312.139221,60.951153,174.789246,306.445099,285.556183,176.546753,222.365768,291.034363,177.734909,307.246552,149.990112,192.831558,-27.063854,-51.476898,192.637482,72.112488,360.297089,191.046906,-44.162106,270.433411,174.340668,-36.766357,-48.799202,193.270477,152.842346,269.583130,173.595154,52.039406,370.277985,203.126770,133.040848,157.130203,182.721771,227.145447,384.681122,181.691269,192.124924,285.228485,179.909927,135.612457,79.439003,168.681763,231.148560,-39.055588,187.321533,316.080322,-47.072346,171.178055,235.115524,157.462051,206.022644,140.309479,61.069721,199.562622,-18.963884,151.940018,191.086945,59.966991,69.605644,183.121201,64.547195,-53.048763,235.599411,-0.148603,71.067368,179.878784,147.803543
42,0.350000,166.018341,187.982559,312.131042,60.932312,174.800095,306.430725,285.513855,176.590408,222.318924,291.010803,177.709656,307.210022,149.982529,192.835968,-27.085674,-51.500145,192.668793,72.095161,360.277924,191.040497,-44.181961,270.426849,174.402313,-36.804962,-48.818848,193.352783,152.789703,269.639221,173.183426,51.812363,370.267700,203.237564,132.942566,157.109131,182.745300,227.124039,384.676239,181.699417,192.115677,285.305511,180.045990,135.554947,79.427673,168.701416,231.120636,-39.027035,187.398926,316.039673,-47.084499,171.213135,235.097656,157.434143,206.022537,140.296432,61.048576,199.583939,-18.972340,151.916748,191.092529,59.945492,69.583656,183.157196,64.540344,-53.091839,235.639023,-0.177726,71.054703,179.909103,147.787415
43,0.358333,166.031174,187.918106,312.128204,60.949444,174.762482,306.422791,285.525970,176.560623,222.312073,291.027924,177.634644,307.208099,149.989227,192.834000,-27.088287,-51.500256,192.632050,72.094727,360.294495,191.021957,-44.199932,270.425262,174.462173,-36.825844,-48.811180,193.290848,152.831680,269.584442,173.565430,52.030483,370.275970,203.269836,132.880203,157.117203,182.735245,227.130661,384.658081,181.704819,192.102112,285.312622,180.089798,135.534897,79.428917,168.689011,231.124466,-39.039986,187.354202,316.054779,-47.081551,171.182755,235.103897,157.270676,205.700974,140.311050,61.051357,199.586075,-18.974737,151.921066,191.114029,59.951588,69.592880,183.153076,64.538673,-53.196609,235.607651,-0.115243,71.054131,179.904755,147.795380
44,0.366667,166.024597,187.934158,312.132172,60.928436,174.798553,306.414886,285.502502,176.593094,222.295441,291.013062,177.574219,307.190582,149.990128,192.844376,-27.095699,-51.496944,192.575623,72.057213,360.288483,191.038376,-44.202076,270.359497,174.456116,-36.872837,-48.829620,193.375961,152.784149,269.904968,172.702927,51.829407,370.276184,203.282059,132.867157,157.105606,182.763809,227.116928,384.668274,181.691284,192.102448,285.291870,180.090378,135.531540,79.415031,168.690872,231.109665,-39.056576,187.350372,316.050415,-47.096519,171.202057,235.078384,157.249344,205.951065,140.279114,61.036686,199.575623,-18.998928,151.909393,191.130997,59.944145,69.578011,183.152878,64.523415,-53.119217,235.624512,-0.185331,71.073372,179.789032,147.925095
45,0.375000,166.042007,187.864868,312.144135,60.940144,174.761780,306.433105,285.521545,176.571320,222.314697,291.018890,177.505310,307.208466,149.981323,192.856964,-27.094950,-51.506435,192.585022,72.082138,360.294586,191.047012,-44.186584,270.356232,174.462616,-36.854706,-48.821896,193.338211,152.780380,269.816711,173.126389,52.067612,370.269562,203.290466,132.883347,157.113510,182.758301,227.125107,384.654694,181.705307,192.114182,285.289307,180.103577,135.545349,79.420433,168.694748,231.114105,-39.026760,187.397751,316.035187,-47.086586,171.189804,235.089752,157.310394,206.133057,140.239197,61.032024,199.558075,-18.997128,151.910004,191.132889,59.941505,69.582001,183.125885,64.534912,-53.118534,235.431717,-0.217965,71.065872,179.780975,147.937683
46,0.383333,166.033661,187.880203,312.145203,60.926140,174.773819,306.429321,285.498932,176.572937,222.306290,291.003418,177.457153,307.206451,149.974228,192.864639,-27.092426,-51.489704,192.557678,72.066467,360.286774,191.038895,-44.184563,270.349609,174.472382,-36.842888,-48.828560,193.335510,152.777390,269.812592,173.157013,52.067249,370.260742,203.287872,132.897552,157.102188,182.769943,227.128510,384.664612,181.696335,192.127228,285.287354,180.095306,135.540115,79.416618,168.711090,231.117569,-39.026482,187.412643,316.030548,-47.094021,171.217316,235.083557,157.335602,206.184509,140.221939,61.027580,199.561035,-18.984968,151.905701,191.150772,59.944256,69.572800,183.134918,64.535568,-53.236126,235.490402,-0.150660,71.037369,179.906647,147.792160
47,0.391667,166.032257,187.839691,312.169464,60.930096,174.742722,306.438812,285.509277,176.558533,222.329773,291.000977,177.335663,307.211121,150.075104,192.841400,-27.023201,-51.502647,192.582397,72.106491,360.288116,191.035156,-44.166965,270.360504,174.472641,-36.827217,-48.822521,193.291718,152.828934,269.826202,173.156540,52.080196,370.252136,203.285995,132.913376,157.099548,182.770126,227.148102,384.663544,181.686539,192.142258,285.297821,180.091507,135.554092,79.414635,168.701065,231.130417,-39.021866,187.411301,316.036011,-47.088875,171.200790,235.098175,157.397430,206.014572,140.343765,61.029636,199.527359,-18.945282,151.913742,191.167511,59.963482,69.584160,183.151764,64.553780,-53.174809,235.499237,-0.172325,71.052528,179.931595,147.800766
48,0.400000,166.009613,187.819489,312.192413,60.922337,174.714676,306.448364,285.496216,176.560135,222.339020,290.982269,177.316742,307.229980,150.000153,192.865402,-27.072071,-51.511845,192.568344,72.117706,360.283539,191.033218,-44.158485,270.401794,174.489120,-36.780815,-48.832123,193.297012,152.834702,269.819916,173.169556,52.085945,370.246185,203.309326,132.931198,157.087646,182.752655,227.152786,384.660492,181.683548,192.155884,285.132507,180.255356,135.633087,79.407097,168.683899,231.134460,-39.053677,187.350311,316.057861,-47.098198,171.188934,235.103104,157.320969,206.086548,140.261139,61.037033,199.528061,-18.928974,151.910965,191.180054,59.968456,69.568794,183.172104,64.560715,-53.143581,235.561005,-0.140484,71.070770,179.806229,147.956268
49,0.408333,165.998047,187.796875,312.194489,60.924202,174.668762,306.451996,285.490356,176.558105,222.348587,290.983643,177.303452,307.237885,149.968613,192.919266,-27.072693,-51.517136,192.580643,72.120277,360.275696,191.037964,-44.152523,270.415863,174.495804,-36.778336,-48.834568,193.297379,152.845123,269.813080,173.193909,52.088017,370.263611,203.195282,133.022781,157.084076,182.736389,227.168945,384.653198,181.683594,192.177750,285.090942,180.277542,135.644608,79.399796,168.684250,231.138855,-39.062813,187.333908,316.070190,-47.101315,171.180573,235.103851,157.227463,206.144012,140.426727,61.027218,199.551788,-18.925144,151.903427,191.211609,59.980049,69.572411,183.178574,64.565506,-53.190376,235.592224,-0.126308,71.058975,179.820312,147.967438
50,0.416667,165.923279,187.469681,312.235352,60.915401,174.651840,306.475311,285.493103,176.537704,222.358063,290.993958,177.286072,307.248138,149.969772,192.931473,-27.066681,-51.520279,192.586380,72.146759,360.279236,191.043335,-44.146965,270.409637,174.625641,-36.713280,-48.835884,193.288116,152.865891,269.814758,173.202774,52.098110,370.245056,203.181564,133.067886,157.077362,182.722321,227.188660,384.653992,181.697937,192.182861,285.097321,180.274582,135.651718,79.390656,168.681396,231.158997,-39.067627,187.317093,316.084045,-47.104786,171.177948,235.126358,157.086121,205.790771,140.443222,61.028606,199.787140,-18.790905,151.899139,191.221222,59.982723,69.568016,183.185699,64.583961,-53.254951,235.566071,-0.072497,71.053055,179.818192,147.981110
51,0.425000,165.920654,187.477737,312.245789,60.910999,174.628723,306.475952,285.491211,176.544464,222.351471,290.998505,177.262268,307.237091,149.854843,193.030640,-27.005629,-51.531784,192.592133,72.139244,360.275787,191.038147,-44.155453,270.352753,174.629410,-36.750824,-48.843300,193.298737,152.863800,269.807312,173.222153,52.093304,370.238892,203.200577,133.071243,157.068375,182.738495,227.191391,384.664551,181.702087,192.186295,285.104767,180.282684,135.650558,79.348160,168.555923,231.144928,-39.031551,187.379745,316.061493,-47.104973,171.195786,235.126892,157.125580,205.904526,140.516922,61.019287,199.824875,-18.792347,151.899460,191.233704,59.987862,69.562759,183.174835,64.582909,-53.321362,235.411667,-0.139414,71.056946,179.819031,147.978928
52,0.433333,165.934250,187.432205,312.270447,60.927658,174.598907,306.500427,285.523193,176.518997,222.376389,291.016876,177.236786,307.250824,149.929550,192.983658,-27.048767,-51.532494,192.531235,72.140625,360.288239,191.044769,-44.145447,270.391785,174.675827,-36.697639,-48.839081,193.274460,152.871094,269.817871,173.203552,52.102528,370.241547,203.324219,132.980240,157.085236,182.742081,227.207870,384.661499,181.710754,192.180511,285.115021,180.279999,135.650070,79.356880,168.523422,231.161713,-39.016357,187.388885,316.071869,-47.092602,171.188187,235.146881,157.182281,206.006775,140.498383,61.026001,199.809235,-18.782887,151.903076,191.252747,59.995880,69.568695,183.182999,64.597649,-53.341476,235.364471,-0.124038,71.059555,179.834030,147.988953
53,0.441667,165.942230,187.442825,312.272125,60.925133,174.603806,306.491241,285.521576,176.541061,222.370102,291.016663,177.220886,307.243134,150.078949,192.928452,-26.995462,-51.555836,192.450729,72.065193,360.284760,191.044266,-44.148399,270.408051,174.659561,-36.694149,-48.847347,193.282669,152.845322,269.816528,173.240753,52.107227,370.289551,203.226517,133.019913,157.091370,182.762344,227.201431,384.678955,181.727295,192.180588,285.112000,180.296219,135.654160,79.380035,168.686020,231.169998,-39.022141,187.393219,316.065155,-47.097443,171.207199,235.126221,157.197861,206.074646,140.480057,61.023926,199.607895,-18.953176,151.909363,191.270142,59.993015,69.567230,183.198776,64.579536,-53.486771,235.092224,-0.283988,71.055901,179.858521,147.977509
54,0.450000,165.958374,187.378799,312.287689,60.941158,174.564896,306.498383,285.552246,176.504578,222.373962,291.051697,177.146805,307.251190,150.307724,192.420181,-26.973925,-51.545845,192.466980,72.050461,360.302368,191.039185,-44.143421,270.428406,174.628098,-36.684139,-48.843849,193.218323,152.814194,269.833344,173.215576,52.107182,370.281494,203.304092,132.972183,157.109970,182.731171,227.207596,384.982727,182.036972,192.690292,285.116974,180.200699,135.705673,79.398155,168.695450,231.159637,-39.019348,187.366333,316.067169,-47.090942,171.184769,235.115936,157.395508,205.844131,140.496582,61.016098,199.451736,-18.976141,151.929062,191.274384,59.993492,69.580627,183.181198,64.553177,-53.427254,234.676392,-0.521759,71.044624,179.966431,147.823257
